Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_184.jpg;0;1;0;3.320929;76.31828;80.90777;0.6984586;128.9042;0.4898106
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_251.jpg;0;1;0;3.359913;76.1467;81.12181;0.9853939;128.8725;0.2709082
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_319.jpg;0;1;0;3.398852;76.01625;81.28477;1.213862;128.845;0.1020443
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_385.jpg;3.995443;1;0;3.451063;75.883;81.44794;1.42053;129.0538;359.9924
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_452.jpg;8.090726;1;0;3.489832;75.70071;81.66095;1.440559;130.0902;359.991
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_519.jpg;8.144762;1;0;3.531723;75.55973;81.81866;1.366733;131.3073;0.01866886
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_584.jpg;12.14833;1;0;3.582428;75.41337;81.97395;1.273164;132.7808;0.1254296
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_647.jpg;15;1;0;3.613971;75.20965;82.17337;1.016594;135.5144;0.3509658
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_714.jpg;13.01712;1;0;3.648159;75.05018;82.31694;0.7385345;137.7091;0.5823836
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_786.jpg;15;1;0;3.692915;74.88501;82.4549;0.4006641;139.9484;0.8684833
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_848.jpg;11.01383;1;0;3.726067;74.65648;82.63246;359.9254;142.6199;1.240531
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_916.jpg;14.8332;1;0;3.751714;74.477;82.76466;359.8173;144.3423;1.3929
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_27_984.jpg;12.95135;1;0;3.767465;74.29086;82.89619;359.9661;146.1326;1.307362
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_047.jpg;8.901921;1;0;3.816376;74.0987;83.02251;0.1021997;147.9667;1.143364
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_113.jpg;5.135851;1;0;3.853211;73.83453;83.1824;0.1443998;149.8878;0.9541716
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_185.jpg;0.8514035;1;0;3.904575;73.63053;83.29874;0.1899099;150.6462;0.8934631
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_254.jpg;-2.002489;1;0;3.941216;73.35394;83.45545;0.3143866;150.8501;0.794826
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_316.jpg;-4.091497;1;0;3.977066;73.14457;83.57655;0.4538387;150.4688;0.6570494
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_384.jpg;-0.0844802;1;0;4.025047;72.93301;83.69949;0.63114;150.0931;0.5033249
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_450.jpg;-4.196825;1;0;4.061172;72.6487;83.8677;0.911765;149.5396;0.2441142
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_518.jpg;-8.12255;1;0;4.095809;72.43571;83.99959;1.14227;148.6545;359.981
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_583.jpg;-4.167315;1;0;4.141778;72.22276;84.13324;1.306913;147.7134;359.7906
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_648.jpg;-4.219297;1;0;4.173231;71.94112;84.31184;1.25978;146.5013;359.736
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_714.jpg;-0.2824587;1;0;4.204269;71.73055;84.4482;1.096784;145.8712;359.7807
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_783.jpg;0;1;0;4.257355;71.51901;84.5891;0.9800875;145.6586;359.7632
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_850.jpg;-1.989689;1;0;4.304952;71.23466;84.78146;0.8870124;145.5232;359.7128
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_916.jpg;-2.023721;1;0;4.340057;71.0202;84.92948;0.8558324;145.2325;359.6528
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_28_984.jpg;0;1;0;4.387514;70.80343;85.0789;0.8558294;145.0999;359.6204
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_051.jpg;0;1;0;4.422952;70.51111;85.28056;0.8989812;145.075;359.6089
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_115.jpg;0;1;0;4.457852;70.28957;85.43324;0.9446118;145.0969;359.6371
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_182.jpg;0;1;0;4.505423;70.06554;85.5868;1.013083;145.2334;359.6944
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_251.jpg;0;1;0;4.540405;69.76378;85.79379;1.134989;145.3401;359.7844
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_318.jpg;0;1;0;4.575297;69.53503;85.95039;1.243532;145.3938;359.8658
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_384.jpg;0;1;0;4.621707;69.30421;86.10801;1.363367;145.442;359.9607
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_446.jpg;0;1;0;4.656506;69.07216;86.26761;1.483187;145.4561;-0.003053371
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_514.jpg;0;1;0;4.692267;68.76214;86.48214;1.532002;145.443;-0.003018742
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_584.jpg;0;1;0;4.743134;68.52879;86.64407;1.488655;145.4238;-0.001640226
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_648.jpg;0;1;0;4.778027;68.21504;86.86228;1.444836;145.386;-0.001394816
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_714.jpg;0;1;0;4.812551;67.9776;87.02766;1.429947;145.3546;-0.00137463
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_782.jpg;0;1;0;4.858394;67.73837;87.19447;1.428201;145.3225;-0.001381034
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_851.jpg;4.168833;1;0;4.892625;67.41576;87.41769;1.440706;145.5519;-0.002298391
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_917.jpg;8.118058;1;0;4.926476;67.16977;87.58314;1.44466;146.1841;0.04217109
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_29_983.jpg;12.22688;1;0;4.96879;66.92054;87.74493;1.379783;147.3124;0.1162416
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_047.jpg;15;1;0;5.000408;66.66753;87.90028;1.20083;149.0133;0.2413881
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_115.jpg;12.98322;1;0;5.004322;66.32421;88.09447;0.8445136;151.6902;0.5444623
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_183.jpg;15;1;0;5.007028;66.06368;88.22975;0.469582;153.7459;0.8402659
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_249.jpg;14.92873;1;0;5.010196;65.71111;88.39688;359.9251;156.3738;1.283827
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_316.jpg;14.96249;1;0;5.002208;65.44028;88.51763;359.7673;158.0894;1.454029
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_382.jpg;10.98717;1;0;5.001214;65.16299;88.63525;359.868;159.6135;1.389677
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_451.jpg;6.857306;1;0;5.002832;64.78572;88.78343;0.1350163;161.3431;1.088976
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_518.jpg;2.879707;1;0;5.009953;64.50027;88.8838;0.2595375;162.5697;0.9093434
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_584.jpg;-1.205305;1;0;5.011585;64.21301;88.97727;0.3462063;163.1688;0.8229489
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_650.jpg;0;1;0;5.011701;63.82852;89.09711;0.4510801;163.4215;0.7435677
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_715.jpg;-1.933216;1;0;5.011792;63.53934;89.18568;0.548187;163.4008;0.6737767
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_785.jpg;-5.922481;1;0;5.007003;63.25011;89.27607;0.6713329;163.0386;0.5471247
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_852.jpg;-10.05026;1;0;5.024225;62.86656;89.40372;0.8706809;161.7123;0.2281514
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_917.jpg;-14.04967;1;0;5.014592;62.58123;89.5073;1.034828;160.1637;359.8771
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_30_983.jpg;-15;1;0;5.009329;62.30018;89.61662;1.101108;158.2803;359.5031
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_050.jpg;-11.08156;1;0;5.007982;61.93353;89.76844;0.9168631;155.6649;359.1105
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_114.jpg;-11.08639;1;0;5.008007;61.66535;89.88852;0.5760281;153.8719;358.8559
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_183.jpg;-14.99247;1;0;5.004866;61.40373;90.01546;0.07802427;152.089;358.6242
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_250.jpg;-10.9563;1;0;5.002228;61.05495;90.19347;359.5977;150.1419;358.671
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_317.jpg;-6.987484;1;0;5.002571;60.79185;90.33746;359.5947;148.9296;358.8191
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_383.jpg;-2.914674;1;0;5.005214;60.52792;90.49029;359.8629;148.3196;359.0394
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_449.jpg;1.016033;0.8034647;0;5.011997;60.17761;90.7039;0.3865781;147.7896;359.2278
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_517.jpg;0.997132;0.6033943;0;5.006703;59.91718;90.86414;0.6904222;147.812;359.3983
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_582.jpg;4.994292;0.4035363;0;5.004477;59.65787;91.02306;0.9159555;148.0804;359.6053
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_646.jpg;5.135184;0.2101496;0;4.99509;59.39788;91.17861;1.087434;148.775;359.8666
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_715.jpg;1.152939;0.01103736;0;4.989929;59.0541;91.3841;1.170373;149.4494;0.1218479
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_782.jpg;5.28046;0;0;4.970099;58.79821;91.53522;1.108917;149.8612;0.2933063
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_851.jpg;9.33437;0;0;4.954401;58.45842;91.72868;0.8198492;150.9666;0.5315924
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_917.jpg;13.35252;0;0;4.936209;58.2029;91.86465;0.4730766;152.3088;0.7958476
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_31_983.jpg;15;0;0;4.907839;57.94637;91.99155;0.02942392;154.0633;1.150062
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_050.jpg;15;0;0;4.88985;57.59938;92.15545;359.6832;156.363;1.43619
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_114.jpg;15;0;0;4.867019;57.33426;92.27467;359.6773;158.2185;1.388688
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_183.jpg;15;0;0;4.837552;57.06483;92.38623;359.7977;160.2374;1.252333
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_247.jpg;15;0;0;4.804484;56.79121;92.48532;0.01517823;161.9212;1.137804
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_318.jpg;15;0;0;4.759705;56.42852;92.5951;359.9687;164.5638;1.200547
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_384.jpg;10.8013;0;0;4.738169;56.15551;92.66894;359.9308;166.3617;1.161816
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_452.jpg;6.790303;0;0;4.711286;55.7886;92.75483;359.9739;168.1636;1.163593
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_519.jpg;2.698822;0;0;4.694083;55.5132;92.81342;0.009477954;169.0123;1.140581
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_582.jpg;0;0;0;4.671241;55.23948;92.869;359.9613;169.3806;1.07467
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_649.jpg;0;0;0;4.655002;54.87523;92.9398;359.8982;169.5201;0.9703308
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_715.jpg;0;0;0;4.639093;54.60284;92.99134;359.8525;169.5394;0.8838272
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_782.jpg;0;0;0;4.617909;54.33144;93.04214;359.7982;169.5405;0.7872839
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_849.jpg;0;0;0;4.602334;53.97116;93.10924;359.712;169.5354;0.6417904
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_913.jpg;0;0;0;4.586637;53.70218;93.1591;359.6362;169.5332;0.5276686
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_32_985.jpg;0;0;0;4.571263;53.43407;93.20893;359.5642;169.526;0.3973093
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_051.jpg;0;0;0;4.550269;53.07808;93.27475;359.4624;169.522;0.2294257
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_115.jpg;-2.05398;0;0;4.534911;52.81237;93.32439;359.3777;169.4398;0.09837962
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_180.jpg;-5.809365;0;0;4.513638;52.54816;93.37633;359.289;169.0506;359.9176
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_251.jpg;-9.847333;0;0;4.494351;52.1976;93.45168;359.2535;167.8398;359.6211
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_318.jpg;-5.682255;0;0;4.474592;51.93543;93.51199;359.3112;166.8263;359.4111
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_384.jpg;-1.695841;0;0;4.451326;51.67229;93.57355;359.5005;166.1826;359.322
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_452.jpg;0;0;0;4.431937;51.32289;93.6576;359.7924;165.9267;359.2777
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_518.jpg;0;0;0;4.416753;51.06324;93.72183;359.9514;165.8727;359.2287
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_581.jpg;0;0.09271884;0;4.397191;50.80537;93.78591;0.05869047;165.8591;359.2045
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_651.jpg;0;0.2997816;0;4.389576;50.46343;93.87099;0.1266724;165.8639;359.2198
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_715.jpg;0;0.5016555;0;4.39014;50.20709;93.93493;0.1611193;165.8704;359.2544
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_782.jpg;0;0.6922369;0;4.405523;49.94988;93.99913;0.203666;165.8782;359.3072
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_851.jpg;0;0.8983148;0;4.427111;49.60422;94.08537;0.2998831;165.8915;359.4033
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_918.jpg;0;1;0;4.457102;49.34211;94.15072;0.4147341;165.9044;359.4925
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_33_984.jpg;0;1;0;4.50342;49.07737;94.21663;0.5639585;165.921;359.5941
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_047.jpg;0;1;0;4.538136;48.81012;94.28303;0.7393118;165.9425;359.7057
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_113.jpg;0;1;0;4.572763;48.4501;94.37211;0.9995191;165.9811;359.8662
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_179.jpg;0;1;0;4.607323;48.17744;94.43922;1.205054;166.0163;359.9942
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_248.jpg;0;1;0;4.653618;47.81168;94.53207;1.458509;165.984;-0.001371178
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_319.jpg;0;1;0;4.688378;47.53646;94.60205;1.556989;165.9584;-0.003489434
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_385.jpg;0;1;0;4.742088;47.26138;94.67207;1.507397;165.9365;-0.002115583
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_452.jpg;0;1;0;4.777964;46.89171;94.76645;1.426491;165.8968;-0.001343296
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_519.jpg;0;1;0;4.812457;46.61177;94.83808;1.389098;165.8647;-0.001317066
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_583.jpg;0;1;0;4.858228;46.32957;94.91042;1.36953;165.8326;-0.001326289
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_650.jpg;0;1;0;4.892417;45.94987;95.00795;1.367162;165.7902;-0.001352763
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_715.jpg;0;0.9003899;0;4.926501;45.6627;95.08189;1.377561;165.7587;-0.001363123
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_782.jpg;0;0.7076907;0;4.963396;45.37408;95.15636;1.383867;165.7272;-0.001360245
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_849.jpg;0;0.5097082;0;4.980715;44.98843;95.25615;1.358111;165.6851;-0.001292229
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_917.jpg;0;0.3015708;0;4.989847;44.69949;95.33111;1.297469;165.6538;-0.001198846
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_34_983.jpg;0;0.1021773;0;4.986844;44.41159;95.40596;1.190672;165.6233;-0.001063231
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_050.jpg;0;0;0;4.974042;44.03033;95.50524;0.9682488;165.5851;-0.000823102
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_114.jpg;2.040889;0;0;4.958095;43.74626;95.57888;0.7519826;165.628;0.002034718
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_185.jpg;6.126162;0;0;4.936649;43.46315;95.64977;0.5002874;165.9574;0.0543952
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_249.jpg;10.14155;0;0;4.91926;43.08647;95.7365;0.1153388;167.0963;0.2638984
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_316.jpg;13.99069;0;0;4.90025;42.8033;95.79421;359.8616;168.4642;0.520748
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_382.jpg;10.01582;0;0;4.870519;42.51898;95.84559;359.6898;169.9692;0.837792
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_449.jpg;6.007911;0;0;4.851732;42.1375;95.90932;359.6548;171.4784;1.154295
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_514.jpg;2.137111;0;0;4.833823;41.849;95.9565;359.8186;172.1486;1.144399
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_584.jpg;0;0;0;4.801911;41.56048;96.0007;0.0267538;172.386;1.0492
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_651.jpg;0;0;0;4.78623;41.17998;96.05464;0.1200222;172.4497;0.9287332
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_716.jpg;0;0;0;4.770877;40.89655;96.09312;0.1252073;172.4623;0.8523859
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_782.jpg;0;0;0;4.749969;40.61466;96.13092;0.09194306;172.4657;0.7745484
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_850.jpg;-4.022469;0;0;4.734141;40.24128;96.18298;0.001258676;172.1785;0.6182356
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_917.jpg;0;0;0;4.71802;39.96292;96.22271;359.9083;171.9325;0.4760619
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_35_983.jpg;0;0;0;4.697055;39.68568;96.26221;359.8057;171.8411;0.3317608
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_049.jpg;0;0;0;4.681159;39.31778;96.3148;359.6553;171.8011;0.138746
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_113.jpg;0;0;0;4.665427;39.04293;96.35439;359.5467;171.7861;359.9873
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_181.jpg;0;0;0;4.649222;38.76856;96.39328;359.4608;171.7916;359.8755
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_251.jpg;0;0;0;4.627053;38.40358;96.44468;359.383;171.8143;359.7864
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_318.jpg;0;0;0;4.610281;38.13063;96.48322;359.3464;171.8307;359.7511
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_384.jpg;0;0;0;4.589287;37.8588;96.52192;359.3019;171.837;359.7175
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_451.jpg;0;0;0;4.572544;37.49687;96.57272;359.2942;171.863;359.7473
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_516.jpg;0;0;0;4.556896;37.22683;96.61113;359.2746;171.8682;359.7605
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_582.jpg;0;0;0;4.536327;36.95753;96.64916;359.2632;171.8784;359.7956
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_649.jpg;0;0;0;4.519648;36.5996;96.69977;359.2708;171.8929;359.8687
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_716.jpg;0;0;0;4.504326;36.33244;96.73782;359.2648;171.8956;359.9153
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_780.jpg;0;0;0;4.483998;36.06635;96.77576;359.2504;171.8961;359.9585
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_850.jpg;0;0;0;4.468805;35.71314;96.82615;359.2206;171.8958;0.01075086
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_914.jpg;0;0;0;4.452678;35.44869;96.8646;359.2435;171.8763;-0.003868705
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_36_984.jpg;0;0;0;4.431916;35.18529;96.90234;359.2537;171.8704;-0.001984872
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_051.jpg;0;0;0;4.416893;34.83571;96.95232;359.2527;171.8679;0.002871165
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_114.jpg;0;0;0;4.40193;34.57452;96.98998;359.2579;171.8591;359.9873
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_182.jpg;0;0;0;4.385824;34.31398;97.02759;359.2801;171.8476;359.9535
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_251.jpg;0;0;0;4.365913;33.96822;97.0771;359.2924;171.8434;359.9231
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_319.jpg;0;0;0;4.351136;33.70962;97.11361;359.3169;171.8552;359.9363
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_384.jpg;0;0;0;4.330327;33.45197;97.15025;359.341;171.8623;359.9524
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_446.jpg;0;0;0;4.315686;33.19544;97.1869;359.352;171.8647;359.9647
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_515.jpg;0;0;0;4.301108;32.85506;97.23556;359.3486;171.8655;359.9797
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_584.jpg;0;0;0;4.281739;32.60072;97.27163;359.3483;171.8731;0.007435836
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_650.jpg;0;0;0;4.266238;32.2628;97.31963;359.3601;171.8839;0.05898452
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_718.jpg;0;0;0;4.251804;32.01062;97.35566;359.3557;171.8858;0.08782779
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_781.jpg;-0.1662008;0;0;4.231586;31.7591;97.39316;359.3782;171.746;0.04919413
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_850.jpg;0;0;0;4.217198;31.42535;97.44199;359.3848;171.6751;0.02517289
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_916.jpg;0;0;0;4.202951;31.17625;97.47843;359.3766;171.6611;0.008959419
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_37_982.jpg;0;0;0;4.184023;30.92793;97.51471;359.3726;171.6585;-0.002432093
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_050.jpg;0;0;0;4.1688;30.59793;97.56296;359.3831;171.6603;359.9911
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_114.jpg;0;0;0;4.15469;30.35165;97.59903;359.378;171.6607;359.9854
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_183.jpg;0;0;0;4.140642;30.10637;97.63496;359.3633;171.6609;359.9803
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_250.jpg;0;0;0;4.121068;29.78001;97.68217;359.3778;171.6776;0.02209659
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_316.jpg;0;0;0;4.107055;29.53652;97.71779;359.3741;171.6804;0.0400733
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_382.jpg;0;0;0;4.08854;29.29383;97.75363;359.3754;171.6734;0.03693959
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_450.jpg;0;0;0;4.073734;28.97139;97.80116;359.3875;171.6635;0.0157503
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_35_38_516.jpg;0;0;0;4.059948;28.7307;97.83644;359.3839;171.6617;0.005203384
